ID,timestamp,latitude,longitude,temperature,humidity
987,1419267780,-37.8148084,144.980999,24.83,43.567
988,1419268440,-37.8148084,144.980999,24.19,43.887
989,1419269040,-37.8148084,144.980999,23.87,44.037
990,1419269640,-37.8148084,144.980999,25.48,43.257
991,1419270240,-37.8148084,144.980999,26.77,40.097
992,1419270900,-37.8148084,144.980999,29.35,37.737
993,1419271500,-37.8148084,144.980999,26.45,39.157
994,1419272100,-37.8148084,144.980999,26.12,38.997
995,1419272760,-37.8148084,144.980999,24.83,45.937
996,1419273360,-37.8148084,144.980999,23.22,
997,1419273960,-37.8148084,144.980999,23.87,47.667
998,1419274560,-37.8148084,144.980999,23.54,47.347
999,1419275220,-37.8148084,144.980999,23.22,47.827
1000,1419275820,-37.8148084,144.980999,24.19,46.877
1001,1419276420,-37.8148084,144.980999,24.51,45.777
1002,1419277020,-37.8148084,144.980999,23.54,46.567
1003,1419277680,-37.8148084,144.980999,23.87,
1004,1419278280,-37.8148084,144.980999,25.16,45.777
1005,1419278880,-37.8148084,144.980999,23.22,47.507
1006,1419279480,-37.8148084,144.980999,,45.307
1007,1419280140,-37.8148084,144.980999,25.16,45.147
1008,1419280740,-37.8148084,144.980999,24.51,45.147
1009,1419281340,-37.8148084,144.980999,25.16,43.727
1010,1419282000,-37.8148084,144.980999,24.51,42.937
1011,1419282600,-37.8148084,144.980999,25.48,
1012,1419283200,-37.8148084,144.980999,24.19,43.257
1013,1419283800,-37.8148084,144.980999,,47.197
1014,1419284460,-37.8148084,144.980999,22.9,51.137
1015,1419285060,-37.8148084,144.980999,,49.247
1016,1419285660,-37.8148084,144.980999,22.9,49.397
1017,1419286260,-37.8148084,144.980999,22.25,51.137
1018,1419286920,-37.8148084,144.980999,22.58,52.867
1019,1419287520,-37.8148084,144.980999,21.61,55.397
1020,1419288120,-37.8148084,144.980999,20.32,61.067
1021,1419288720,-37.8148084,144.980999,21.93,56.807
1022,1419289380,-37.8148084,144.980999,22.25,53.977
1023,1419289980,-37.8148084,144.980999,25.16,49.087
1024,1419290580,-37.8148084,144.980999,23.87,52.077
1025,1419291240,-37.8148084,144.980999,22.58,53.027
1026,1419291840,-37.8148084,144.980999,22.9,52.397
1027,1419292440,-37.8148084,144.980999,21.61,52.237
1028,1419293040,-37.8148084,144.980999,21.29,55.077
1029,1419293700,-37.8148084,144.980999,20,57.127
1030,1419294300,-37.8148084,144.980999,19.67,57.127
1031,1419294900,-37.8148084,144.980999,18.7,56.807
1032,1419295500,-37.8148084,144.980999,18.38,56.807
1033,1419296160,-37.8148084,144.980999,18.38,56.807
1034,1419296760,-37.8148084,144.980999,17.74,57.597
1035,1419297360,-37.8148084,144.980999,17.41,57.127
1036,1419297960,-37.8148084,144.980999,17.74,55.707
1037,1419298620,-37.8148084,144.980999,17.74,55.867
1038,1419299220,-37.8148084,144.980999,17.74,55.547
1039,1419299820,-37.8148084,144.980999,17.74,54.287
1040,1419300480,-37.8148084,144.980999,17.09,55.077
1041,1419301080,-37.8148084,144.980999,17.09,55.867
1042,1419301680,-37.8148084,144.980999,17.09,56.497
1043,1419302280,-37.8148084,144.980999,17.09,55.397
1044,1419302940,-37.8148084,144.980999,16.77,54.917
1045,1419303540,-37.8148084,144.980999,16.77,55.397
1046,1419304140,-37.8148084,144.980999,16.77,54.127
1047,1419304740,-37.8148084,144.980999,16.77,55.397
1048,1419305400,-37.8148084,144.980999,16.45,56.497
1049,1419306000,-37.8148084,144.980999,16.45,55.707
1050,1419306600,-37.8148084,144.980999,16.45,
1051,1419307200,-37.8148084,144.980999,16.45,53.817
1052,1419307860,-37.8148084,144.980999,16.12,52.867
1053,1419308460,-37.8148084,144.980999,16.12,52.397
1054,1419309060,-37.8148084,144.980999,,52.077
1055,1419309720,-37.8148084,144.980999,16.12,52.397
1056,1419310320,-37.8148084,144.980999,15.8,52.717
1057,1419310920,-37.8148084,144.980999,15.8,53.187
1058,1419311520,-37.8148084,144.980999,15.8,52.397
1059,1419312180,-37.8148084,144.980999,15.8,52.077
1060,1419312780,-37.8148084,144.980999,15.8,51.447
1061,1419313380,-37.8148084,144.980999,15.8,51.297
1062,1419313980,-37.8148084,144.980999,15.8,51.297
1063,1419314640,-37.8148084,144.980999,15.8,50.347
1064,1419315240,-37.8148084,144.980999,15.48,50.347
1065,1419315840,-37.8148084,144.980999,15.48,50.977
1066,1419316440,-37.8148084,144.980999,15.48,49.557
1067,1419317100,-37.8148084,144.980999,15.48,48.457
1068,1419317700,-37.8148084,144.980999,15.16,48.297
1069,1419318300,-37.8148084,144.980999,,48.137
1070,1419318960,-37.8148084,144.980999,15.48,48.297
1071,1419319560,-37.8148084,144.980999,15.16,49.397
1072,1419320160,-37.8148084,144.980999,15.16,45.457
1073,1419320760,-37.8148084,144.980999,15.16,44.197
1074,1419321420,-37.8148084,144.980999,15.16,44.667
1075,1419322020,-37.8148084,144.980999,15.16,44.667
1076,1419322620,-37.8148084,144.980999,15.16,
1077,1419323220,-37.8148084,144.980999,15.16,46.247
1078,1419323880,-37.8148084,144.980999,15.16,46.247
1079,1419324480,-37.8148084,144.980999,14.83,46.247
1080,1419325080,-37.8148084,144.980999,14.51,46.877
1081,1419325740,-37.8148084,144.980999,14.19,46.717
1082,1419326340,-37.8148084,144.980999,14.19,47.347
1083,1419326940,-37.8148084,144.980999,14.19,47.347
1084,1419327540,-37.8148084,144.980999,14.19,47.827
1085,1419328200,-37.8148084,144.980999,,47.507
1086,1419328800,-37.8148084,144.980999,14.51,
1087,1419329400,-37.8148084,144.980999,14.19,48.617
1088,1419330000,-37.8148084,144.980999,,48.137
1089,1419330660,-37.8148084,144.980999,14.19,48.927
1090,1419331260,-37.8148084,144.980999,13.87,49.717
1091,1419331860,-37.8148084,144.980999,13.87,49.397
1092,1419332460,-37.8148084,144.980999,13.87,49.717
1093,1419333120,-37.8148084,144.980999,13.54,50.187
1094,1419333720,-37.8148084,144.980999,13.22,51.767
1095,1419334320,-37.8148084,144.980999,13.54,
1096,1419334920,-37.8148084,144.980999,13.87,50.507
1097,1419335580,-37.8148084,144.980999,13.54,
1098,1419336180,-37.8148084,144.980999,13.22,56.337
1099,1419336780,-37.8148084,144.980999,12.9,60.127
1100,1419337440,-37.8148084,144.980999,12.58,61.227
1101,1419338040,-37.8148084,144.980999,12.58,62.177
1102,1419338640,-37.8148084,144.980999,12.58,61.537
1103,1419339240,-37.8148084,144.980999,12.58,62.647
1104,1419339900,-37.8148084,144.980999,12.9,61.857
1105,1419340500,-37.8148084,144.980999,12.58,61.387
1106,1419341100,-37.8148084,144.980999,12.58,62.017
1107,1419341700,-37.8148084,144.980999,12.58,61.227
1108,1420406760,-37.8148084,144.980999,22.58,38.99
1109,1420407420,-37.8148084,144.980999,,41.83
1110,1420408020,-37.8148084,144.980999,22.9,39.46
1111,1420408620,-37.8148084,144.980999,23.22,36.47
1112,1420409280,-37.8148084,144.980999,23.22,35.99
1113,1420409880,-37.8148084,144.980999,23.87,34.26
1114,1420410480,-37.8148084,144.980999,23.54,
1115,1420411080,-37.8148084,144.980999,25.16,32.37
1116,1420411740,-37.8148084,144.980999,24.19,34.73
1117,1420412340,-37.8148084,144.980999,24.83,
1118,1420412940,-37.8148084,144.980999,23.22,35.05
1119,1420413540,-37.8148084,144.980999,24.83,35.68
1120,1420414200,-37.8148084,144.980999,24.51,33
1121,1420414800,-37.8148084,144.980999,24.51,32.52
1122,1420415400,-37.8148084,144.980999,25.8,33.47
1123,1420416000,-37.8148084,144.980999,25.8,33.47
1124,1420416660,-37.8148084,144.980999,24.19,34.42
1125,1420417260,-37.8148084,144.980999,25.48,31.58
1126,1420417860,-37.8148084,144.980999,25.16,34.42
1127,1420418520,-37.8148084,144.980999,24.51,38.52
1128,1420419120,-37.8148084,144.980999,22.25,41.83
1129,1420419720,-37.8148084,144.980999,21.93,34.89
1130,1420420320,-37.8148084,144.980999,21.93,34.89
1131,1420420980,-37.8148084,144.980999,21.29,33.15
1132,1420421580,-37.8148084,144.980999,21.93,39.15
1133,1420422180,-37.8148084,144.980999,21.93,32.05
1134,1420422780,-37.8148084,144.980999,21.61,29.69
1135,1420423440,-37.8148084,144.980999,21.93,30.32
1136,1420424040,-37.8148084,144.980999,20.96,
1137,1420424640,-37.8148084,144.980999,20,36.94
1138,1420425240,-37.8148084,144.980999,20,35.36
1139,1420425900,-37.8148084,144.980999,19.67,36.78
1140,1420426500,-37.8148084,144.980999,19.67,36.47
1141,1420427100,-37.8148084,144.980999,19.35,39.62
1142,1420427760,-37.8148084,144.980999,18.38,42.77
1143,1420428360,-37.8148084,144.980999,18.06,41.98
1144,1420428960,-37.8148084,144.980999,17.74,43.56
1145,1420429560,-37.8148084,144.980999,17.41,45.14
1146,1420430220,-37.8148084,144.980999,17.09,42.77
1147,1420430820,-37.8148084,144.980999,17.09,41.04
1148,1420431420,-37.8148084,144.980999,16.77,44.51
1149,1420432020,-37.8148084,144.980999,16.77,44.82
1150,1420432680,-37.8148084,144.980999,16.45,46.24
1151,1420433280,-37.8148084,144.980999,,46.56
1152,1420433880,-37.8148084,144.980999,16.45,47.03
1153,1420434480,-37.8148084,144.980999,16.45,47.5
1154,1420435140,-37.8148084,144.980999,16.12,47.98
1155,1420435740,-37.8148084,144.980999,16.12,50.18
1156,1420436340,-37.8148084,144.980999,16.12,53.02
1157,1420437000,-37.8148084,144.980999,15.8,54.44
1158,1420437600,-37.8148084,144.980999,16.12,55.07
1159,1420438200,-37.8148084,144.980999,16.12,56.33
1160,1420438800,-37.8148084,144.980999,16.12,57.91
1161,1420439460,-37.8148084,144.980999,15.8,
1162,1420440060,-37.8148084,144.980999,15.8,57.75
1163,1420440660,-37.8148084,144.980999,16.12,58.85
1164,1420441260,-37.8148084,144.980999,16.45,60.43
1165,1420441920,-37.8148084,144.980999,16.77,59.8
1166,1420442520,-37.8148084,144.980999,16.77,60.27
1167,1420443120,-37.8148084,144.980999,16.77,61.06
1168,1420443720,-37.8148084,144.980999,17.09,62.32
1169,1420444380,-37.8148084,144.980999,16.77,68.94
1170,1420444980,-37.8148084,144.980999,16.12,74.15
1171,1420445580,-37.8148084,144.980999,16.12,76.2
1172,1420446240,-37.8148084,144.980999,15.8,75.57
1173,1420446840,-37.8148084,144.980999,16.12,76.99
1174,1420447440,-37.8148084,144.980999,16.12,71.94
1175,1420448040,-37.8148084,144.980999,16.12,75.09
1176,1420448700,-37.8148084,144.980999,16.12,72.73
1177,1420449300,-37.8148084,144.980999,15.8,76.83
1178,1420449900,-37.8148084,144.980999,15.48,74.78
1179,1420450500,-37.8148084,144.980999,15.48,73.04
1180,1420451160,-37.8148084,144.980999,15.8,65.16
1181,1420451760,-37.8148084,144.980999,16.12,56.33
1182,1420452360,-37.8148084,144.980999,16.45,56.65
1183,1420452960,-37.8148084,144.980999,16.45,
1184,1420453620,-37.8148084,144.980999,16.77,75.25
1185,1420454220,-37.8148084,144.980999,16.77,75.25
1186,1420454820,-37.8148084,144.980999,16.77,74.94
1187,1420455480,-37.8148084,144.980999,16.77,
1188,1420456080,-37.8148084,144.980999,16.45,63.43
1189,1420456680,-37.8148084,144.980999,16.45,59.96
1190,1420457280,-37.8148084,144.980999,16.45,68.31
1191,1420457940,-37.8148084,144.980999,16.45,64.53
1192,1420458540,-37.8148084,144.980999,16.12,67.68
1193,1420459140,-37.8148084,144.980999,16.12,65.48
1194,1420459740,-37.8148084,144.980999,16.12,65.79
1195,1420460400,-37.8148084,144.980999,16.12,65.16
1196,1420461000,-37.8148084,144.980999,16.45,68.31
1197,1420461600,-37.8148084,144.980999,16.45,68
1198,1420462200,-37.8148084,144.980999,16.12,68.47
1199,1420462860,-37.8148084,144.980999,16.12,68
1200,1420463460,-37.8148084,144.980999,16.12,68.63
1201,1420464060,-37.8148084,144.980999,16.12,71.31
1202,1420464720,-37.8148084,144.980999,16.12,69.26
1203,1420465320,-37.8148084,144.980999,16.12,67.84
1204,1420465920,-37.8148084,144.980999,15.8,66.9
1205,1420466520,-37.8148084,144.980999,16.12,
1206,1420467180,-37.8148084,144.980999,16.45,68.79
1207,1420467780,-37.8148084,144.980999,16.45,68.63
1208,1420468380,-37.8148084,144.980999,16.77,68.94
1209,1420468980,-37.8148084,144.980999,17.41,66.74
1210,1420469640,-37.8148084,144.980999,17.09,
1211,1420470240,-37.8148084,144.980999,17.09,67.21
1212,1420470840,-37.8148084,144.980999,17.41,62.8
1213,1420471440,-37.8148084,144.980999,18.06,62.64
1214,1420472100,-37.8148084,144.980999,18.7,62.95
1215,1420472700,-37.8148084,144.980999,18.7,61.53
1216,1420473300,-37.8148084,144.980999,18.7,58.85
1217,1420473960,-37.8148084,144.980999,19.35,56.96
1218,1420474560,-37.8148084,144.980999,18.7,57.91
1219,1420475160,-37.8148084,144.980999,20.64,54.6
1220,1420475760,-37.8148084,144.980999,20.32,52.55
1221,1420476420,-37.8148084,144.980999,,49.87
1222,1420477020,-37.8148084,144.980999,23.22,45.77
1223,1420676580,-37.8148084,144.980999,24.19,44.82
1224,1420677240,-37.8148084,144.980999,23.87,42.61
1225,1420677840,-37.8148084,144.980999,23.87,48.76
1226,1420678440,-37.8148084,144.980999,23.54,46.4
1227,1420679040,-37.8148084,144.980999,23.22,47.82
1228,1420679700,-37.8148084,144.980999,23.54,46.4
1229,1420680300,-37.8148084,144.980999,23.22,50.81
1230,1420680900,-37.8148084,144.980999,23.22,48.29
1231,1420681500,-37.8148084,144.980999,24.19,48.13
1232,1420682160,-37.8148084,144.980999,23.87,50.34
1233,1420682760,-37.8148084,144.980999,24.19,48.29
1234,1420683360,-37.8148084,144.980999,23.87,42.46
1235,1420683960,-37.8148084,144.980999,23.54,44.98
1236,1420684620,-37.8148084,144.980999,23.54,41.98
1237,1420685220,-37.8148084,144.980999,23.54,41.67
1238,1420685820,-37.8148084,144.980999,23.22,43.72
1239,1420686480,-37.8148084,144.980999,22.9,44.98
1240,1420687080,-37.8148084,144.980999,22.58,46.08
1241,1420687680,-37.8148084,144.980999,22.9,43.4
1242,1420688280,-37.8148084,144.980999,22.25,47.19
1243,1420688940,-37.8148084,144.980999,21.93,47.19
1244,1420689540,-37.8148084,144.980999,21.61,49.24
1245,1420690140,-37.8148084,144.980999,21.29,47.82
1246,1420690740,-37.8148084,144.980999,21.61,46.71
1247,1420691400,-37.8148084,144.980999,21.29,52.07
1248,1420692000,-37.8148084,144.980999,20.96,51.76
1249,1420692600,-37.8148084,144.980999,20.64,56.96
1250,1420693200,-37.8148084,144.980999,20.64,55.07
1251,1420693860,-37.8148084,144.980999,20.64,58.7
1252,1420694460,-37.8148084,144.980999,20.96,54.44
1253,1420695060,-37.8148084,144.980999,20.96,54.12
1254,1420695720,-37.8148084,144.980999,20.96,52.39
1255,1420696320,-37.8148084,144.980999,20.64,57.28
1256,1420696920,-37.8148084,144.980999,20.64,56.02
1257,1420697520,-37.8148084,144.980999,20.32,55.54
1258,1420698180,-37.8148084,144.980999,,58.07
1259,1420698780,-37.8148084,144.980999,20.96,58.85
1260,1420699380,-37.8148084,144.980999,20.96,52.39
1261,1420699980,-37.8148084,144.980999,20.32,59.01
1262,1420700640,-37.8148084,144.980999,20.64,59.33
1263,1420701240,-37.8148084,144.980999,20.96,53.34
1264,1420701840,-37.8148084,144.980999,20,56.96
1265,1420702440,-37.8148084,144.980999,19.67,58.22
1266,1420703100,-37.8148084,144.980999,19.67,55.54
1267,1420703700,-37.8148084,144.980999,19.35,56.49
1268,1420704300,-37.8148084,144.980999,19.35,59.64
1269,1420704960,-37.8148084,144.980999,19.35,59.01
1270,1420705560,-37.8148084,144.980999,19.35,62.01
1271,1420706160,-37.8148084,144.980999,19.03,60.12
1272,1420706760,-37.8148084,144.980999,19.03,62.01
1273,1420707420,-37.8148084,144.980999,19.03,61.53
1274,1420708020,-37.8148084,144.980999,18.7,61.38
1275,1420708620,-37.8148084,144.980999,18.7,60.9
1276,1420709220,-37.8148084,144.980999,18.7,61.22
1277,1420709880,-37.8148084,144.980999,18.38,56.65
1278,1420710480,-37.8148084,144.980999,18.38,56.02
1279,1420711080,-37.8148084,144.980999,18.38,57.28
1280,1420711680,-37.8148084,144.980999,18.38,
1281,1420712340,-37.8148084,144.980999,18.06,59.01
1282,1420712940,-37.8148084,144.980999,18.06,60.9
1283,1420713540,-37.8148084,144.980999,17.74,59.33
1284,1420714200,-37.8148084,144.980999,17.74,55.86
1285,1420714800,-37.8148084,144.980999,17.41,58.54
1286,1420715400,-37.8148084,144.980999,17.41,56.17
1287,1420716000,-37.8148084,144.980999,17.41,57.59
1288,1420716660,-37.8148084,144.980999,17.41,59.48
1289,1420717260,-37.8148084,144.980999,17.41,58.54
1290,1420717860,-37.8148084,144.980999,17.09,58.7
1291,1420718460,-37.8148084,144.980999,,60.43
1292,1420719120,-37.8148084,144.980999,17.09,59.33
1293,1420719720,-37.8148084,144.980999,17.09,60.27
1294,1420720320,-37.8148084,144.980999,17.41,59.01
1295,1420720920,-37.8148084,144.980999,17.09,61.38
1296,1420721580,-37.8148084,144.980999,17.09,60.9
1297,1420722180,-37.8148084,144.980999,16.77,61.22
1298,1420722780,-37.8148084,144.980999,16.77,59.96
1299,1420723440,-37.8148084,144.980999,16.45,60.9
1300,1420724040,-37.8148084,144.980999,16.12,63.58
1301,1420724640,-37.8148084,144.980999,16.12,68
1302,1420725240,-37.8148084,144.980999,15.8,68.79
1303,1420725900,-37.8148084,144.980999,,60.27
1304,1420726500,-37.8148084,144.980999,15.8,62.32
1305,1420727100,-37.8148084,144.980999,15.8,58.85
1306,1420727700,-37.8148084,144.980999,15.8,65.79
1307,1420728360,-37.8148084,144.980999,16.12,68.79
1308,1420728960,-37.8148084,144.980999,15.8,65.63
1309,1420729560,-37.8148084,144.980999,15.8,68.63
1310,1420730160,-37.8148084,144.980999,15.8,70.36
1311,1420730820,-37.8148084,144.980999,15.48,69.26
1312,1420731420,-37.8148084,144.980999,15.8,69.58
1313,1420732020,-37.8148084,144.980999,15.8,67.84
1314,1420732680,-37.8148084,144.980999,15.8,67.37
1315,1420733280,-37.8148084,144.980999,15.48,68.63
1316,1420733880,-37.8148084,144.980999,15.8,62.32
1317,1420734480,-37.8148084,144.980999,14.83,68.94
1318,1420735140,-37.8148084,144.980999,15.48,68.94
1319,1420735740,-37.8148084,144.980999,15.48,68.79
1320,1420736340,-37.8148084,144.980999,15.48,68
1321,1420736940,-37.8148084,144.980999,15.48,68.79
1322,1420737600,-37.8148084,144.980999,15.48,69.42
1323,1420738200,-37.8148084,144.980999,15.16,68.47
1324,1420738800,-37.8148084,144.980999,15.48,68.63
1325,1420739400,-37.8148084,144.980999,15.8,65
1326,1420740060,-37.8148084,144.980999,15.16,65.79
1327,1420740660,-37.8148084,144.980999,,67.05
1328,1420741260,-37.8148084,144.980999,15.8,68.16
1329,1420741920,-37.8148084,144.980999,16.45,66.42
1330,1420742520,-37.8148084,144.980999,17.74,66.26
1331,1420743120,-37.8148084,144.980999,18.06,62.01
1332,1420743780,-37.8148084,144.980999,17.09,61.22
1333,1420744380,-37.8148084,144.980999,17.09,61.69
1334,1420744980,-37.8148084,144.980999,16.77,60.59
1335,1420745580,-37.8148084,144.980999,16.12,61.06
1336,1420746180,-37.8148084,144.980999,16.12,61.06
1337,1420746840,-37.8148084,144.980999,16.12,61.85
1338,1420747440,-37.8148084,144.980999,16.12,60.27
1339,1420748040,-37.8148084,144.980999,16.77,61.53
1340,1420748640,-37.8148084,144.980999,16.45,58.54
1341,1420749300,-37.8148084,144.980999,16.77,55.23
1342,1420749900,-37.8148084,144.980999,16.45,56.17
1343,1420750500,-37.8148084,144.980999,16.45,57.91
1344,1420751160,-37.8148084,144.980999,16.77,55.54
1345,1420751760,-37.8148084,144.980999,16.77,53.34
1346,1420752360,-37.8148084,144.980999,16.45,57.59
1347,1420752960,-37.8148084,144.980999,16.45,59.64
1348,1420753620,-37.8148084,144.980999,16.77,56.8
1349,1420754220,-37.8148084,144.980999,16.45,56.49
1350,1420754820,-37.8148084,144.980999,17.09,57.91
1351,1420755420,-37.8148084,144.980999,17.09,57.75
1352,1420756080,-37.8148084,144.980999,17.09,54.28
1353,1420756680,-37.8148084,144.980999,16.77,54.75
1354,1420757280,-37.8148084,144.980999,17.74,55.23
1355,1420757940,-37.8148084,144.980999,17.09,54.75
1356,1420758540,-37.8148084,144.980999,17.09,55.23
1357,1420759140,-37.8148084,144.980999,17.09,55.86
1358,1420759740,-37.8148084,144.980999,16.45,58.07
1359,1420760400,-37.8148084,144.980999,16.77,57.91
1360,1420761000,-37.8148084,144.980999,,57.91
1361,1420761600,-37.8148084,144.980999,16.12,57.75
1362,1420762200,-37.8148084,144.980999,16.45,57.91
1363,1420762860,-37.8148084,144.980999,16.12,57.91
1364,1420763460,-37.8148084,144.980999,15.8,59.17
1365,1420764060,-37.8148084,144.980999,15.48,62.64
1366,1420764660,-37.8148084,144.980999,15.48,60.75
1367,1420765320,-37.8148084,144.980999,15.8,58.85
1368,1418063460,-37.8146097,144.9790177,23.54,30.63
1369,1418064060,-37.8146097,144.9790177,23.54,31.11
1370,1418064660,-37.8146097,144.9790177,23.54,30.63
1371,1418065320,-37.8146097,144.9790177,23.54,30.79
1372,1418065920,-37.8146097,144.9790177,22.9,30.63
1373,1418066520,-37.8146097,144.9790177,23.22,30.63
1374,1418067120,-37.8146097,144.9790177,23.54,30.32
1375,1418067780,-37.8146097,144.9790177,23.54,30.47
1376,1418068380,-37.8146097,144.9790177,23.22,30.79
1377,1418068980,-37.8146097,144.9790177,23.54,30.63
1378,1418069580,-37.8146097,144.9790177,23.22,30.95
1379,1418070240,-37.8146097,144.9790177,23.22,30.79
1380,1418070840,-37.8146097,144.9790177,23.54,30.79
1381,1418071440,-37.8146097,144.9790177,23.22,30.79
1382,1418072100,-37.8146097,144.9790177,23.22,30.79
1383,1418072700,-37.8146097,144.9790177,23.22,30.79
1384,1418073300,-37.8146097,144.9790177,22.9,30.95
1385,1418073900,-37.8146097,144.9790177,22.58,30.95
1386,1418074560,-37.8146097,144.9790177,22.58,31.42
1387,1418075160,-37.8146097,144.9790177,22.58,31.58
1388,1418075760,-37.8146097,144.9790177,22.25,31.58
1389,1418076360,-37.8146097,144.9790177,22.25,
1390,1418077020,-37.8146097,144.9790177,21.93,31.74
1391,1418077620,-37.8146097,144.9790177,22.25,31.89
1392,1418078220,-37.8146097,144.9790177,22.58,32.05
1393,1418078820,-37.8146097,144.9790177,22.9,32.21
1394,1418079480,-37.8146097,144.9790177,22.9,32.05
1395,1418080080,-37.8146097,144.9790177,22.25,31.58
1396,1418080680,-37.8146097,144.9790177,22.9,32.05
1397,1418081280,-37.8146097,144.9790177,22.9,31.58
1398,1418081940,-37.8146097,144.9790177,22.58,32.21
1399,1418082540,-37.8146097,144.9790177,22.58,31.74
1400,1418083140,-37.8146097,144.9790177,22.58,31.58
1401,1418083800,-37.8146097,144.9790177,,32.37
1402,1418084400,-37.8146097,144.9790177,22.25,32.21
1403,1418085000,-37.8146097,144.9790177,21.93,32.37
1404,1418085600,-37.8146097,144.9790177,22.25,32.52
1405,1418086260,-37.8146097,144.9790177,22.25,32.37
1406,1418086860,-37.8146097,144.9790177,22.58,33
1407,1418087460,-37.8146097,144.9790177,22.58,32.37
1408,1418088060,-37.8146097,144.9790177,22.58,32.21
1409,1418088720,-37.8146097,144.9790177,22.25,32.68
1410,1418089320,-37.8146097,144.9790177,22.58,32.84
1411,1418089920,-37.8146097,144.9790177,22.25,33.15
1412,1418090520,-37.8146097,144.9790177,22.25,33.15
1413,1418091180,-37.8146097,144.9790177,22.25,33
1414,1418091780,-37.8146097,144.9790177,22.25,33.15
1415,1418092380,-37.8146097,144.9790177,22.58,32.84
1416,1418092980,-37.8146097,144.9790177,22.9,32.05
1417,1418093640,-37.8146097,144.9790177,23.22,31.74
1418,1418094240,-37.8146097,144.9790177,23.22,31.74
1419,1418094840,-37.8146097,144.9790177,,31.11
1420,1418095440,-37.8146097,144.9790177,22.9,31.42
1421,1418096100,-37.8146097,144.9790177,23.22,31.26
1422,1418096700,-37.8146097,144.9790177,23.22,31.58
1423,1418097300,-37.8146097,144.9790177,23.22,31.42
1424,1418097960,-37.8146097,144.9790177,23.22,31.42
1425,1418098560,-37.8146097,144.9790177,23.22,31.74
1426,1418099160,-37.8146097,144.9790177,22.9,31.74
1427,1418099760,-37.8146097,144.9790177,22.9,31.74
1428,1418100420,-37.8146097,144.9790177,22.9,31.26
1429,1418101020,-37.8146097,144.9790177,23.22,31.58
1430,1418101620,-37.8146097,144.9790177,23.22,31.42
1431,1418102220,-37.8146097,144.9790177,22.9,31.42
1432,1418102880,-37.8146097,144.9790177,22.9,31.74
1433,1418103480,-37.8146097,144.9790177,23.22,
1434,1418104080,-37.8146097,144.9790177,22.9,
1435,1418104680,-37.8146097,144.9790177,22.58,31.58
1436,1418105340,-37.8146097,144.9790177,22.9,31.58
1437,1418105940,-37.8146097,144.9790177,22.58,31.58
1438,1418106540,-37.8146097,144.9790177,22.58,31.42
1439,1418107140,-37.8146097,144.9790177,22.58,31.74
1440,1418107800,-37.8146097,144.9790177,22.58,31.42
1441,1418108400,-37.8146097,144.9790177,22.58,31.26
1442,1418109000,-37.8146097,144.9790177,22.25,
1443,1418109600,-37.8146097,144.9790177,22.25,31.42
1444,1418110260,-37.8146097,144.9790177,22.25,31.42
1445,1418110860,-37.8146097,144.9790177,22.25,31.42
1446,1418111460,-37.8146097,144.9790177,22.25,31.26
1447,1418112120,-37.8146097,144.9790177,22.25,31.74
1448,1418112720,-37.8146097,144.9790177,22.25,31.58
1449,1418113320,-37.8146097,144.9790177,22.25,
1450,1418113920,-37.8146097,144.9790177,22.25,31.58
1451,1418114580,-37.8146097,144.9790177,22.25,31.58
1452,1418115180,-37.8146097,144.9790177,22.25,31.58
1453,1418115780,-37.8146097,144.9790177,22.25,31.58
1454,1418116380,-37.8146097,144.9790177,22.25,31.58
1455,1418117040,-37.8146097,144.9790177,22.25,31.74
1456,1418117640,-37.8146097,144.9790177,21.93,31.42
1457,1418118240,-37.8146097,144.9790177,21.93,31.26
1458,1418118840,-37.8146097,144.9790177,21.93,31.58
1459,1418119500,-37.8146097,144.9790177,21.93,31.58
1460,1418120100,-37.8146097,144.9790177,21.93,31.26
1461,1418120700,-37.8146097,144.9790177,21.93,31.26
1462,1418121300,-37.8146097,144.9790177,22.25,31.11
1463,1418121960,-37.8146097,144.9790177,21.93,31.74
1464,1418122560,-37.8146097,144.9790177,21.93,31.42
1465,1418123160,-37.8146097,144.9790177,21.93,31.58
1466,1418123760,-37.8146097,144.9790177,21.93,31.26
1467,1418124420,-37.8146097,144.9790177,21.93,31.58
1468,1418125020,-37.8146097,144.9790177,21.93,31.58
1469,1418125620,-37.8146097,144.9790177,22.25,31.58
1470,1418126280,-37.8146097,144.9790177,21.93,31.42
1471,1418126880,-37.8146097,144.9790177,21.93,31.58
1472,1418127480,-37.8146097,144.9790177,21.93,31.42
1473,1418128080,-37.8146097,144.9790177,21.93,31.42
1474,1418128740,-37.8146097,144.9790177,21.93,31.74
1475,1418129340,-37.8146097,144.9790177,21.93,32.05
1476,1418129940,-37.8146097,144.9790177,21.93,31.42
1477,1418130540,-37.8146097,144.9790177,21.93,31.74
1478,1418131200,-37.8146097,144.9790177,21.93,31.42
1479,1418131800,-37.8146097,144.9790177,21.93,31.74
1480,1418132400,-37.8146097,144.9790177,21.61,31.26
1481,1418133000,-37.8146097,144.9790177,21.93,31.58
1482,1418133660,-37.8146097,144.9790177,21.93,31.42
1483,1418134260,-37.8146097,144.9790177,21.61,31.58
1484,1418134860,-37.8146097,144.9790177,22.25,31.42
1485,1418135460,-37.8146097,144.9790177,21.93,31.74
1486,1418136120,-37.8146097,144.9790177,21.93,
